path,name,created_on,last_modified
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/May/cre-ach,"لبنى القاسمي تفتتح معرض مشاريع تخرج طالبات ""فنون"" جامعة زايد بدبي",2019-04-14 12:06:01,2019-04-14 12:06:01
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/June,يونيو,2019-04-14 12:05:56,2019-04-14 12:05:56
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/June/iftar17,"فعالية ""إفطار الخير"" في جامعة زايد",2019-04-14 12:05:58,2019-04-14 12:05:58
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/June/gbp-awa,لبنى القاسمي تتسلم الميدالية الفضية لندوة وجوائز الأعمال والسلام العالمية لعام 2018,2019-04-14 12:05:56,2019-04-14 12:05:56
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/June/gbp-awa/__MACOSX,__MACOSX,2019-04-14 12:05:57,2019-04-14 12:05:57
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/September,سبتمبر,2019-04-14 12:05:53,2019-04-14 12:05:53
https://www.zu.ac.ae/main/ar/photo_gallery/2018/current_year/September/Convocation-2018,الملتقى السنوي لجامعة زايد 2018,2019-04-14 12:05:53,2019-04-14 12:05:53
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/November,نوفمبر,2019-04-14 12:05:42,2019-04-14 12:05:42
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/November/flagday-18, يوم العلم في جامعة زايد 2018 ,2019-04-14 12:05:49,2019-04-14 12:05:49
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/November/national-day,احتفالات جامعة زايد باليوم الوطني الإماراتي 2018,2019-04-14 12:05:44,2019-04-14 12:05:44
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/November/martyrs-day,يوم الشهيد 2018,2019-04-14 12:05:42,2019-04-14 12:05:42
https://www.zu.ac.ae/main/ar/photo_gallery/2019,2019,2020-01-20 14:26:57,2020-01-20 14:26:57
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year,2015,2020-01-20 14:27:23,2020-01-20 14:27:23
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/February,February,2020-01-20 14:28:23,2020-01-20 14:28:23
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/February/drone,ورشة عمل لطائرات الدرون  2019,2020-01-20 14:28:39,2020-01-20 14:28:39
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/February/clubfair,معرض الاندية الطلابية 2019,2020-01-20 14:28:38,2020-01-20 14:28:38
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/February/iscope,شهر الامارات للابتكار 2019,2020-01-20 14:28:30,2020-01-20 14:28:30
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/February/japanday,اليوم الياباني 2019,2020-01-20 14:28:23,2020-01-20 14:28:23
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/March,March,2020-01-20 14:28:10,2020-01-20 14:28:10
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/March/ehs2019,فعاليات يوم البيئة والصحة والسلامة 2019,2020-01-20 14:28:19,2020-01-20 14:28:19
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/March/careerSpotlight,المعرض المهني السنوي 2019,2020-01-20 14:28:13,2020-01-20 14:28:13
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/March/Visit-Wahat-Al-Karama-Mar26,زيارة واحة الكرامة,2020-01-20 14:28:11,2020-01-20 14:28:11
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April,أبريل,2020-01-20 14:27:48,2020-01-20 14:27:48
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/QS-Maple-April22,QS Maple Event,2020-01-20 14:28:08,2020-01-20 14:28:08
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/Think-Science-Awards-April25,جائزة بالعلوم نفكر,2020-01-20 14:28:07,2020-01-20 14:28:07
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/World-health-day-April26,يوم الصحة العالمي 2019,2020-01-20 14:28:05,2020-01-20 14:28:05
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/Grad-2019-April20,حفل تخريج جامعة زايد 2019,2020-01-20 14:27:58,2020-01-20 14:27:58
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/Book-Fair,معرض أبوظبي الدولي للكتاب,2020-01-20 14:27:55,2020-01-20 14:27:55
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/April/Shk-Abdulla-Visit,زيارة سمو الشيخ عبدالله بن زايد آل نهيان لجامعة زايد,2020-01-20 14:27:48,2020-01-20 14:27:48
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/September,September,2020-01-20 14:27:39,2020-01-20 14:27:39
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/September/2020-Volunteers-sep-30,فعالية التطوع 2020,2020-01-20 14:27:46,2020-01-20 14:27:46
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/September/Majors-day-sep-22,يوم التخصصات الجامعية,2020-01-20 14:27:44,2020-01-20 14:27:44
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/September/Convocation2019-sep-18,الملتقى السنوي 2019,2020-01-20 14:27:42,2020-01-20 14:27:42
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/September/Mexican-Ambassador-visit-sep-16,زيارة السفير المكسيكي,2020-01-20 14:27:39,2020-01-20 14:27:39
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/October,October,2020-01-20 14:27:34,2020-01-20 14:27:34
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/October/Najah-Exhibition-oct31,معرض نجاح أبوظبي 2019,2020-01-20 14:27:38,2020-01-20 14:27:38
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/October/Science-exhibition-at-ADNEC-oct-02,معرض العلوم في مركز أبوظبي الوطني للمعارض,2020-01-20 14:27:37,2020-01-20 14:27:37
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/October/Hazza-Almanzoori-oct-06,عودة رائد الفضاء الإماراتي هزاع المنصوري,2020-01-20 14:27:34,2020-01-20 14:27:34
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/November,November,2020-01-20 14:27:23,2020-01-20 14:27:23
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/November/German-Ambassadors-visit-nov-05,زيارة السفير الألماني,2020-01-20 14:27:32,2020-01-20 14:27:32
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/November/Flag-day-nov-03,يوم العلم 2019,2020-01-20 14:27:30,2020-01-20 14:27:30
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/November/counsul-visit-nov27,زيارة القنصل الكوري,2020-01-20 14:27:29,2020-01-20 14:27:29
https://www.zu.ac.ae/main/ar/photo_gallery/2019/_current_year/November/national-day-auh-nov27,احتفالات اليوم الوطني في جامعة زايد بأبوظبي,2020-01-20 14:27:24,2020-01-20 14:27:24
https://www.zu.ac.ae/main/ar/careers, الوظائف,2018-10-30 11:14:03,2018-10-30 11:14:03
https://www.zu.ac.ae/main/ar/wallpapers,wallpapers,2018-10-30 11:14:02,2018-10-30 11:14:02
https://www.zu.ac.ae/main/ar/alumni,الخريجون,2018-10-30 11:13:59,2018-10-30 11:13:59
https://www.zu.ac.ae/main/ar/alumni/_images,Images,2018-10-30 11:14:02,2018-10-30 11:14:02
https://www.zu.ac.ae/main/ar/alumni/_unused,_unpublished,2019-04-16 13:07:01,2021-06-03 14:25:17
https://www.zu.ac.ae/main/ar/alumni/_unused/success_stories,قصص النجاح,2018-10-30 11:14:00,2018-10-30 11:14:00
https://www.zu.ac.ae/main/ar/alumni/_unused/success_stories/_stories,_stories,2018-10-30 11:14:01,2018-10-30 11:14:01
https://www.zu.ac.ae/main/ar/alumni/_unused/success_stories/_pics,_pics,2018-10-30 11:14:00,2018-10-30 11:14:00
https://www.zu.ac.ae/main/ar/alumni/_unused/events,أحداث,2019-04-16 13:20:10,2019-04-16 13:20:10
https://www.zu.ac.ae/main/ar/alumni/_unused/events/graduation-2019,حفل التخرج جامعة زايد 2019,2018-10-30 11:13:59,2019-04-16 12:54:52
https://www.zu.ac.ae/main/ar/alumni/_hidden,_hidden,2021-06-03 16:24:55,2021-06-03 16:24:55
https://www.zu.ac.ae/main/ar/at_zayed,في جامعة زايد,2018-10-30 11:13:34,2018-10-30 11:13:34
https://www.zu.ac.ae/main/ar/at_zayed/2021,2021,2021-07-13 15:09:50,2021-07-13 15:16:00
https://www.zu.ac.ae/main/ar/at_zayed/_index,_index,2018-11-20 14:20:28,2018-11-20 14:20:28
https://www.zu.ac.ae/main/ar/at_zayed/2011,2011,2018-10-30 11:13:58,2018-10-30 11:13:58
https://www.zu.ac.ae/main/ar/at_zayed/2012,2012,2018-10-30 11:13:56,2018-10-30 11:13:56
https://www.zu.ac.ae/main/ar/at_zayed/2013,2013,2018-10-30 11:13:53,2018-10-30 11:13:53
https://www.zu.ac.ae/main/ar/at_zayed/2014,2014,2018-10-30 11:13:50,2018-10-30 11:13:50
https://www.zu.ac.ae/main/ar/at_zayed/2015,2015,2018-10-30 11:13:46,2018-10-30 11:13:46
https://www.zu.ac.ae/main/ar/at_zayed/2016,2016,2018-10-30 11:13:42,2018-10-30 11:13:42
https://www.zu.ac.ae/main/ar/at_zayed/2017,2017,2018-10-30 11:13:39,2018-10-30 11:13:39
https://www.zu.ac.ae/main/ar/at_zayed/2018,2018,2018-10-30 11:13:38,2018-10-30 11:13:38
https://www.zu.ac.ae/main/ar/at_zayed/2019,2019,2019-04-01 11:23:54,2019-04-01 11:23:54
https://www.zu.ac.ae/main/ar/at_zayed/2020,2020,2020-02-04 12:37:27,2020-02-04 12:37:27
https://www.zu.ac.ae/main/ar/at_zayed/2022,2022,2022-02-03 12:18:58,2022-02-03 12:18:58
https://www.zu.ac.ae/main/ar/outreach,خدمة المجتمع,2018-10-30 11:13:34,2018-10-30 11:13:34
https://www.zu.ac.ae/main/ar/butinah,butinah,2018-10-30 11:13:33,2018-10-30 11:13:33
https://www.zu.ac.ae/main/ar/research,البحوث,2018-10-30 11:13:24,2018-10-30 11:13:24
https://www.zu.ac.ae/main/ar/research/events_news,آخر الأخبار والأحداث,2018-10-30 11:13:33,2018-10-30 11:13:33
https://www.zu.ac.ae/main/ar/research/ISER,معهد البحوث الاجتماعية والاقتصادية,2018-10-30 11:13:33,2018-10-30 11:13:33
https://www.zu.ac.ae/main/ar/research/lhebc,الملاسنة والتعليم العالي في بيئات ثنائية اللغة,2018-10-30 11:13:32,2018-10-30 11:13:32
https://www.zu.ac.ae/main/ar/research/publications,المنشورات,2018-10-30 11:13:32,2018-10-30 11:13:32
https://www.zu.ac.ae/main/ar/research/For_Students,للطلبة,2018-10-30 11:13:31,2018-10-30 11:13:31
https://www.zu.ac.ae/main/ar/research/For_Students/graduate_research,طلبة الدراسات العليا,2018-10-30 11:13:32,2018-10-30 11:13:32
https://www.zu.ac.ae/main/ar/research/For_Students/undergraduate_research,طلبة مرحلة البكاليريوس,2018-10-30 11:13:31,2018-10-30 11:13:31
https://www.zu.ac.ae/main/ar/research/For_Students/undergraduate_research/URSP,برنامج البحوث للطلبة الجامعيين,2018-10-30 11:13:31,2018-10-30 11:13:31
https://www.zu.ac.ae/main/ar/research/FOR_Researchers,للباحثين,2018-10-30 11:13:29,2018-10-30 11:13:29
https://www.zu.ac.ae/main/ar/research/FOR_Researchers/research_integrity,النزاهة البحثية,2018-10-30 11:13:30,2018-10-30 11:13:30
https://www.zu.ac.ae/main/ar/research/Funding_opportunities_at_ZU,المنح البحثية في جامعة زايد,2018-10-30 11:13:28,2018-10-30 11:13:28
https://www.zu.ac.ae/main/ar/research/Funding_opportunities_at_ZU/_funding_links,_funding_links,2018-10-30 11:13:28,2018-10-30 11:13:28
https://www.zu.ac.ae/main/ar/research/_publications,Publications,2018-10-30 11:13:26,2018-10-30 11:13:26
https://www.zu.ac.ae/main/ar/research/_publications/_documents,Documents,2018-10-30 11:13:26,2018-10-30 11:13:26
https://www.zu.ac.ae/main/ar/research/about,عن مكتب البحوث,2018-10-30 11:13:25,2018-10-30 11:13:25
https://www.zu.ac.ae/main/ar/v1.library,المكتبة و مركز مصادر المعلومات,2018-10-30 11:13:24,2018-10-30 11:13:24
https://www.zu.ac.ae/main/ar/khalaf,مركز خَلَف الحَبْتُــوْر لمصادر التكنولوجيا,2018-10-30 11:13:21,2018-10-30 11:13:21
https://www.zu.ac.ae/main/ar/khalaf/touch,تواصل معنا,2018-10-30 11:13:23,2018-10-30 11:13:23
https://www.zu.ac.ae/main/ar/khalaf/media,المركز الإعلامي,2018-10-30 11:13:22,2018-10-30 11:13:22
https://www.zu.ac.ae/main/ar/khalaf/tools,المعدات والآلات,2018-10-30 11:13:22,2018-10-30 11:13:22
https://www.zu.ac.ae/main/ar/tedxZU,الحدث المقبل,2018-10-30 11:13:20,2018-10-30 11:13:20
https://www.zu.ac.ae/main/ar/tedxZU/bios,عن المتحدثين,2018-10-30 11:13:20,2018-10-30 11:13:20
https://www.zu.ac.ae/main/ar/_zumedia,الفيديو الخاص لجامعة زايد,2018-10-30 11:13:16,2018-10-30 11:13:16
https://www.zu.ac.ae/main/ar/_zumedia/Archives,الأرشيف,2018-10-30 11:13:18,2018-10-30 11:13:18
https://www.zu.ac.ae/main/ar/_zumedia/2016,2016,2018-10-30 11:13:18,2018-10-30 11:13:18
https://www.zu.ac.ae/main/ar/_zumedia/2017,2017,2018-10-30 11:13:17,2018-10-30 11:13:17
https://www.zu.ac.ae/main/ar/_footer,_footer,2018-10-30 11:13:16,2018-10-30 11:13:16
https://www.zu.ac.ae/main/ar/zayed_magazine,zayed_magazine,2018-10-30 11:13:16,2018-10-30 11:13:16
https://www.zu.ac.ae/main/ar/HBMHC,HBMHC,2018-10-30 11:13:09,2018-10-30 11:13:09
https://www.zu.ac.ae/main/ar/HBMHC/Competition,المسابقات,2018-10-30 11:13:15,2018-10-30 11:13:15
https://www.zu.ac.ae/main/ar/HBMHC/Shooting,نادي الرماية,2018-10-30 11:13:14,2018-10-30 11:13:14
https://www.zu.ac.ae/main/ar/HBMHC/poetry_Club,نادي  مجالس شعر,2018-10-30 11:13:14,2018-10-30 11:13:14
https://www.zu.ac.ae/main/ar/HBMHC/Cul_Activit,نادي  مركز حمدان بن محمد لإحياء التراث الثقافي,2018-10-30 11:13:14,2018-10-30 11:13:14
https://www.zu.ac.ae/main/ar/HBMHC/Activities,ورش تثقيفيه ,2018-10-30 11:13:13,2018-10-30 11:13:13
https://www.zu.ac.ae/main/ar/_webparts,_webparts,2018-10-30 11:13:09,2018-10-30 11:13:09
https://www.zu.ac.ae/main/ar/altayer,altayer,2018-10-30 11:13:08,2018-10-30 11:13:08
https://www.zu.ac.ae/main/ar/altayer/tools,المعدات والآلات,2018-10-30 11:13:08,2018-10-30 11:13:08
https://www.zu.ac.ae/main/ar/testing,Original,2018-10-30 11:13:02,2018-10-30 11:13:02
https://www.zu.ac.ae/main/ar/testing/_news_articles,_news_articles,2018-10-30 11:13:06,2018-10-30 11:13:06
https://www.zu.ac.ae/main/ar/testing/News,الاخبار,2018-10-30 11:13:05,2018-10-30 11:13:05
https://www.zu.ac.ae/main/ar/testing/News/_index,_index,2018-10-30 11:13:06,2018-10-30 11:13:06
https://www.zu.ac.ae/main/ar/testing/_img,صور,2018-10-30 11:13:03,2018-10-30 11:13:03
https://www.zu.ac.ae/main/ar/testing/Computing,الأقسام,2018-10-30 11:13:02,2018-10-30 11:13:02
https://www.zu.ac.ae/main/ar/explore_zu,عن الجامعة,2018-10-30 11:12:54,2018-10-30 11:12:54
https://www.zu.ac.ae/main/ar/explore_zu/university_calendars,التقويم الجامعي,2018-10-30 11:13:02,2018-10-30 11:13:02
https://www.zu.ac.ae/main/ar/explore_zu/university_calendars/_files,_files,2019-02-25 16:16:11,2019-02-25 16:16:11
https://www.zu.ac.ae/main/ar/explore_zu/university_calendars/_files/__MACOSX,__MACOSX,2021-08-22 15:52:47,2021-08-22 15:52:47
https://www.zu.ac.ae/main/ar/explore_zu/catalog,كتالوج,2018-10-30 11:13:01,2018-10-30 11:13:01
https://www.zu.ac.ae/main/ar/explore_zu/_partners,مذكرات التفاهم,2021-12-12 14:35:30,2021-12-12 14:35:30
https://www.zu.ac.ae/main/ar/explore_zu/provost_office,مكتب نائب مدير الجامعة,2018-10-30 11:12:57,2018-10-30 11:12:57
https://www.zu.ac.ae/main/ar/explore_zu/provost_office/academic_quality,الجودة الأكاديمية,2019-01-06 13:35:19,2019-01-06 13:35:41
https://www.zu.ac.ae/main/ar/explore_zu/provost_office/academic_quality/_manuals,Manuals,2019-01-07 13:29:48,2019-01-07 13:29:48
https://www.zu.ac.ae/main/ar/explore_zu/provost_office/academic_quality/_images,images,2019-01-06 14:31:46,2019-01-06 14:31:46
https://www.zu.ac.ae/main/ar/explore_zu/convocation,خطاب الملتقى السنوي,2018-10-30 11:12:56,2018-10-30 11:12:56
https://www.zu.ac.ae/main/ar/explore_zu/convocation/_2016,_2016,2018-10-30 11:12:56,2018-10-30 11:12:56
https://www.zu.ac.ae/main/ar/explore_zu/convocation/_2017,2017,2018-10-30 11:12:56,2018-10-30 11:12:56
https://www.zu.ac.ae/main/ar/explore_zu/convocation/_2018,_2018,2019-10-15 11:18:38,2019-10-15 11:18:38
https://www.zu.ac.ae/main/ar/explore_zu/convocation/_unused,_unused,2019-10-15 11:37:03,2019-10-15 11:37:03
https://www.zu.ac.ae/main/ar/explore_zu/university_council,مجلس الجامعة,2018-10-30 11:12:55,2018-10-30 11:12:55
https://www.zu.ac.ae/main/ar/explore_zu/_images,_images,2018-11-12 15:22:43,2018-11-12 15:22:43
https://www.zu.ac.ae/main/ar/news,غرفة الأخبار,2018-10-30 11:11:07,2018-10-30 11:11:07
https://www.zu.ac.ae/main/ar/news/_index,غرفة الأخبار,2018-10-30 11:11:17,2018-10-30 11:11:17
https://www.zu.ac.ae/main/ar/news/2009,2009,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2009/December,ديسمبر,2018-10-30 11:12:53,2018-10-30 11:12:53
https://www.zu.ac.ae/main/ar/news/2009/November,نوفمبر,2018-10-30 11:12:52,2018-10-30 11:12:52
https://www.zu.ac.ae/main/ar/news/2009/October,أكتوبر,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2010,2010,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2010/September,سبتمبر,2018-10-30 11:12:51,2018-10-30 11:12:51
https://www.zu.ac.ae/main/ar/news/2010/August,أغسطس,2018-10-30 11:12:50,2018-10-30 11:12:50
https://www.zu.ac.ae/main/ar/news/2010/July,يوليو,2018-10-30 11:12:49,2018-10-30 11:12:49
https://www.zu.ac.ae/main/ar/news/2010/June,يونيو,2018-10-30 11:12:48,2018-10-30 11:12:48
https://www.zu.ac.ae/main/ar/news/2010/May,مايو,2018-10-30 11:12:48,2018-10-30 11:12:48
https://www.zu.ac.ae/main/ar/news/2010/April,أبريل,2018-10-30 11:12:47,2018-10-30 11:12:47
https://www.zu.ac.ae/main/ar/news/2010/March,مارس,2018-10-30 11:12:45,2018-10-30 11:12:45
https://www.zu.ac.ae/main/ar/news/2010/February,فبراير,2018-10-30 11:12:44,2018-10-30 11:12:44
https://www.zu.ac.ae/main/ar/news/2010/January,يناير,2018-10-30 11:12:44,2018-10-30 11:12:44
https://www.zu.ac.ae/main/ar/news/2010/October,October,2018-10-30 11:12:43,2018-10-30 11:12:43
https://www.zu.ac.ae/main/ar/news/2010/December,ديسمبر,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2011,2011,2018-10-30 11:12:37,2018-10-30 11:12:37
https://www.zu.ac.ae/main/ar/news/2011/January,يناير,2018-10-30 11:12:42,2018-10-30 11:12:42
https://www.zu.ac.ae/main/ar/news/2011/February,فبراير,2018-10-30 11:12:41,2018-10-30 11:12:41
https://www.zu.ac.ae/main/ar/news/2011/March,مارس,2018-10-30 11:12:41,2018-10-30 11:12:41
https://www.zu.ac.ae/main/ar/news/2011/May,مايو,2018-10-30 11:12:40,2018-10-30 11:12:40
https://www.zu.ac.ae/main/ar/news/2011/June,يونيو,2018-10-30 11:12:40,2018-10-30 11:12:40
https://www.zu.ac.ae/main/ar/news/2011/September,سبتمبر,2018-10-30 11:12:39,2018-10-30 11:12:39
https://www.zu.ac.ae/main/ar/news/2011/October,أكتوبر,2018-10-30 11:12:38,2018-10-30 11:12:38
https://www.zu.ac.ae/main/ar/news/2011/November,نوفمبر,2018-10-30 11:12:38,2018-10-30 11:12:38
https://www.zu.ac.ae/main/ar/news/2011/December,ديسمبر,2018-10-30 11:12:37,2018-10-30 11:12:37
https://www.zu.ac.ae/main/ar/news/2012,2012,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2012/January,يناير,2018-10-30 11:12:36,2018-10-30 11:12:36
https://www.zu.ac.ae/main/ar/news/2012/February,فبراير,2018-10-30 11:12:35,2018-10-30 11:12:35
https://www.zu.ac.ae/main/ar/news/2012/March,مارس,2018-10-30 11:12:34,2018-10-30 11:12:34
https://www.zu.ac.ae/main/ar/news/2012/april,أبريل,2018-10-30 11:12:33,2018-10-30 11:12:33
https://www.zu.ac.ae/main/ar/news/2012/May,مايو,2018-10-30 11:12:33,2018-10-30 11:12:33
https://www.zu.ac.ae/main/ar/news/2012/June,يونيو,2018-10-30 11:12:32,2018-10-30 11:12:32
https://www.zu.ac.ae/main/ar/news/2012/September,سبتمبر,2018-10-30 11:12:31,2018-10-30 11:12:31
https://www.zu.ac.ae/main/ar/news/2012/October,أكتوبر,2018-10-30 11:12:31,2018-10-30 11:12:31
https://www.zu.ac.ae/main/ar/news/2012/November,نوفمبر,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2012/December,ديسمبر,2018-10-30 11:12:29,2018-10-30 11:12:29
https://www.zu.ac.ae/main/ar/news/2013,2013,2018-10-30 11:12:18,2018-10-30 11:12:18
https://www.zu.ac.ae/main/ar/news/2013/January,يناير,2018-10-30 11:12:28,2018-10-30 11:12:28
https://www.zu.ac.ae/main/ar/news/2013/February,فبراير,2018-10-30 11:12:27,2018-10-30 11:12:27
https://www.zu.ac.ae/main/ar/news/2013/July,يوليو,2018-10-30 11:12:27,2018-10-30 11:12:27
https://www.zu.ac.ae/main/ar/news/2013/March,مارس,2018-10-30 11:12:25,2018-10-30 11:12:25
https://www.zu.ac.ae/main/ar/news/2013/April,أبريل,2018-10-30 11:12:24,2018-10-30 11:12:24
https://www.zu.ac.ae/main/ar/news/2013/May,مايو,2018-10-30 11:12:23,2018-10-30 11:12:23
https://www.zu.ac.ae/main/ar/news/2013/June,يونيو,2018-10-30 11:12:22,2018-10-30 11:12:22
https://www.zu.ac.ae/main/ar/news/2013/August,أغسطس,2018-10-30 11:12:22,2018-10-30 11:12:22
https://www.zu.ac.ae/main/ar/news/2013/September,سبتمبر,2018-10-30 11:12:20,2018-10-30 11:12:20
https://www.zu.ac.ae/main/ar/news/2013/October,أكتوبر,2018-10-30 11:12:20,2018-10-30 11:12:20
https://www.zu.ac.ae/main/ar/news/2013/November,نوفمبر,2018-10-30 11:12:19,2018-10-30 11:12:19
https://www.zu.ac.ae/main/ar/news/2013/December,ديسمبر,2018-10-30 11:12:18,2018-10-30 11:12:18
https://www.zu.ac.ae/main/ar/news/2014,2014,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2014/January,يناير,2018-10-30 11:12:17,2018-10-30 11:12:17
https://www.zu.ac.ae/main/ar/news/2014/February,فبراير,2018-10-30 11:12:16,2018-10-30 11:12:16
https://www.zu.ac.ae/main/ar/news/2014/March,مارس,2018-10-30 11:12:16,2018-10-30 11:12:16
https://www.zu.ac.ae/main/ar/news/2014/April,أبريل,2018-10-30 11:12:15,2018-10-30 11:12:15
https://www.zu.ac.ae/main/ar/news/2014/May,مايو,2018-10-30 11:12:14,2018-10-30 11:12:14
https://www.zu.ac.ae/main/ar/news/2014/June,يونيو,2018-10-30 11:12:13,2018-10-30 11:12:13
https://www.zu.ac.ae/main/ar/news/2014/July,يوليو,2018-10-30 11:12:13,2018-10-30 11:12:13
https://www.zu.ac.ae/main/ar/news/2014/August,أغسطس,2018-10-30 11:12:12,2018-10-30 11:12:12
https://www.zu.ac.ae/main/ar/news/2014/September,سبتمبر,2018-10-30 11:12:11,2018-10-30 11:12:11
https://www.zu.ac.ae/main/ar/news/2014/October,أكتوبر,2018-10-30 11:12:11,2018-10-30 11:12:11
https://www.zu.ac.ae/main/ar/news/2014/November,نوفمبر,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2014/December,ديسمبر,2018-10-30 11:12:10,2018-10-30 11:12:10
https://www.zu.ac.ae/main/ar/news/2015,2015,2018-10-30 11:11:56,2018-10-30 11:11:56
https://www.zu.ac.ae/main/ar/news/2015/January,يناير,2018-10-30 11:12:09,2018-10-30 11:12:09
https://www.zu.ac.ae/main/ar/news/2015/February,فبراير,2018-10-30 11:12:08,2018-10-30 11:12:08
https://www.zu.ac.ae/main/ar/news/2015/March,مارس,2018-10-30 11:12:06,2018-10-30 11:12:06
https://www.zu.ac.ae/main/ar/news/2015/April,أبريل,2018-10-30 11:12:05,2018-10-30 11:12:05
https://www.zu.ac.ae/main/ar/news/2015/May,مايو,2018-10-30 11:12:03,2018-10-30 11:12:03
https://www.zu.ac.ae/main/ar/news/2015/June,يونيو,2018-10-30 11:12:03,2018-10-30 11:12:03
https://www.zu.ac.ae/main/ar/news/2015/July,يوليو,2018-10-30 11:12:02,2018-10-30 11:12:02
https://www.zu.ac.ae/main/ar/news/2015/August,أغسطس,2018-10-30 11:12:01,2018-10-30 11:12:01
https://www.zu.ac.ae/main/ar/news/2015/September,سبتمبر,2018-10-30 11:12:01,2018-10-30 11:12:01
https://www.zu.ac.ae/main/ar/news/2015/October,أكتوبر,2018-10-30 11:12:00,2018-10-30 11:12:00
https://www.zu.ac.ae/main/ar/news/2015/November,نوفمبر,2018-10-30 11:11:58,2018-10-30 11:11:58
https://www.zu.ac.ae/main/ar/news/2015/December,ديسمبر,2018-10-30 11:11:57,2018-10-30 11:11:57
https://www.zu.ac.ae/main/ar/news/2016,2016,2018-10-30 11:11:40,2018-10-30 11:11:40
https://www.zu.ac.ae/main/ar/news/2016/January,يناير,2018-10-30 11:11:55,2018-10-30 11:11:55
https://www.zu.ac.ae/main/ar/news/2016/February,فبراير,2018-10-30 11:11:54,2018-10-30 11:11:54
https://www.zu.ac.ae/main/ar/news/2016/March,مارس,2018-10-30 11:11:52,2018-10-30 11:11:52
https://www.zu.ac.ae/main/ar/news/2016/April,أبريل,2018-10-30 11:11:50,2018-10-30 11:11:50
https://www.zu.ac.ae/main/ar/news/2016/May,مايو,2018-10-30 11:11:47,2018-10-30 11:11:47
https://www.zu.ac.ae/main/ar/news/2016/June,يونيو,2018-10-30 11:11:47,2018-10-30 11:11:47
https://www.zu.ac.ae/main/ar/news/2016/August,أغسطس,2018-10-30 11:11:46,2018-10-30 11:11:46
https://www.zu.ac.ae/main/ar/news/2016/September,سبتمبر,2018-10-30 11:11:45,2018-10-30 11:11:45
https://www.zu.ac.ae/main/ar/news/2016/October,أكتوبر,2018-10-30 11:11:44,2018-10-30 11:11:44
